43,11.910,1323477219,user_group-1,1.632821,,{'Example_Timer': 1.632809315842367}
44,12.098,1323477219,user_group-2,1.874769,,{'Example_Timer': 1.8747272963119204}
45,12.124,1323477219,user_group-1,1.478623,,{'Example_Timer': 1.4785833458967357}
46,12.183,1323477219,user_group-2,1.619328,,{'Example_Timer': 1.6192612879225667}
47,12.424,1323477219,user_group-2,1.299623,,{'Example_Timer': 1.2995735363979226}
48,12.884,1323477220,user_group-1,1.818806,,{'Example_Timer': 1.818678852941258}
49,13.146,1323477220,user_group-1,1.236179,,{'Example_Timer': 1.2359890205821678}
50,13.266,1323477220,user_group-2,1.082965,,{'Example_Timer': 1.08279184176372}
51,13.538,1323477220,user_group-1,1.413493,,{'Example_Timer': 1.413467141401178}
52,13.679,1323477220,user_group-2,1.581141,,{'Example_Timer': 1.5810976408762478}
53,13.990,1323477221,user_group-1,1.106277,,{'Example_Timer': 1.1061434963857304}
54,14.064,1323477221,user_group-2,1.639688,,{'Example_Timer': 1.6395482135326345}
55,14.383,1323477221,user_group-2,1.116780,,{'Example_Timer': 1.1167237879899146}
56,14.934,1323477222,user_group-1,1.787065,,{'Example_Timer': 1.7868957426030154}
57,14.956,1323477222,user_group-1,1.418226,,{'Example_Timer': 1.418124599053618}
58,15.005,1323477222,user_group-1,1.014082,,{'Example_Timer': 1.013922014758236}
59,15.477,1323477222,user_group-2,1.797871,,{'Example_Timer': 1.797749262706142}
60,15.665,1323477222,user_group-2,1.601141,,{'Example_Timer': 1.6010823103260075}
61,16.161,1323477223,user_group-2,1.777578,,{'Example_Timer': 1.7774765543647177}
62,16.215,1323477223,user_group-1,1.281505,,{'Example_Timer': 1.2814543782148458}
63,16.608,1323477223,user_group-1,1.651125,,{'Example_Timer': 1.6509186166064813}
64,16.695,1323477223,user_group-2,1.029123,,{'Example_Timer': 1.0289806062641087}
65,16.729,1323477223,user_group-1,1.724130,,{'Example_Timer': 1.7240918416828963}
66,16.926,1323477224,user_group-2,1.448609,,{'Example_Timer': 1.4485821400760996}
67,17.414,1323477224,user_group-1,1.197868,,{'Example_Timer': 1.1977175379766474}
68,17.562,1323477224,user_group-2,1.400999,,{'Example_Timer': 1.4008222371683101}
69,17.738,1323477224,user_group-2,1.043074,,{'Example_Timer': 1.0428826616015323}
70,18.258,1323477225,user_group-1,1.649957,,{'Example_Timer': 1.6498902022955235}
71,18.634,1323477225,user_group-1,1.904478,,{'Example_Timer': 1.9042934146086994}
72,18.758,1323477225,user_group-2,1.832404,,{'Example_Timer': 1.8322937534662826}
73,18.865,1323477226,user_group-1,1.451149,,{'Example_Timer': 1.4510092208203695}
74,19.091,1323477226,user_group-2,1.529206,,{'Example_Timer': 1.5291890949613258}
75,19.508,1323477226,user_group-1,1.250148,,{'Example_Timer': 1.2499830801998484}
76,19.546,1323477226,user_group-2,1.807920,,{'Example_Timer': 1.807737409441851}
77,20.076,1323477227,user_group-1,1.442127,,{'Example_Timer': 1.4420042027222029}
78,20.333,1323477227,user_group-2,1.574529,,{'Example_Timer': 1.5743862780644553}
79,20.605,1323477227,user_group-2,1.058887,,{'Example_Timer': 1.0588139656682027}
80,20.648,1323477227,user_group-2,1.556597,,{'Example_Timer': 1.5564019376898617}
81,20.851,1323477228,user_group-1,1.985438,,{'Example_Timer': 1.985324190857971}
82,21.215,1323477228,user_group-1,1.706406,,{'Example_Timer': 1.7062789883655052}
83,21.443,1323477228,user_group-2,1.109586,,{'Example_Timer': 1.1094631001507205}
84,21.609,1323477228,user_group-1,1.532525,,{'Example_Timer': 1.5324653883995247}
85,22.017,1323477229,user_group-2,1.368978,,{'Example_Timer': 1.3688495056383982}
86,22.087,1323477229,user_group-1,1.235780,,{'Example_Timer': 1.2356139482705564}
87,22.540,1323477229,user_group-2,1.934355,,{'Example_Timer': 1.9340655990108415}
88,22.735,1323477229,user_group-1,1.520016,,{'Example_Timer': 1.5198899993241295}
89,23.128,1323477230,user_group-2,1.685119,,{'Example_Timer': 1.684935641789481}
90,23.483,1323477230,user_group-2,1.466108,,{'Example_Timer': 1.4658948139672345}
91,23.570,1323477230,user_group-1,1.960912,,{'Example_Timer': 1.9607405365019261}
92,24.032,1323477231,user_group-1,1.945203,,{'Example_Timer': 1.945070404510195}
93,24.297,1323477231,user_group-1,1.562043,,{'Example_Timer': 1.5618967727933843}
94,24.357,1323477231,user_group-2,1.816703,,{'Example_Timer': 1.8166107650473606}
95,24.761,1323477231,user_group-2,1.632582,,{'Example_Timer': 1.6325254985902706}
96,25.413,1323477232,user_group-2,1.929422,,{'Example_Timer': 1.9293769909388774}
97,25.453,1323477232,user_group-1,1.882487,,{'Example_Timer': 1.882410621329604}
98,25.578,1323477232,user_group-2,1.220960,,{'Example_Timer': 1.2208013203424062}
99,26.013,1323477233,user_group-1,1.980697,,{'Example_Timer': 1.980639524316858}
100,26.229,1323477233,user_group-1,1.931644,,{'Example_Timer': 1.9315794807773758}
101,26.653,1323477233,user_group-2,1.892536,,{'Example_Timer': 1.8923652255853267}
102,26.937,1323477234,user_group-2,1.523789,,{'Example_Timer': 1.5235727838330624}
103,27.014,1323477234,user_group-1,1.001202,,{'Example_Timer': 1.001028531321138}
104,27.155,1323477234,user_group-1,1.701820,,{'Example_Timer': 1.7017995673946533}
105,27.246,1323477234,user_group-2,1.667891,,{'Example_Timer': 1.6677486393663041}
106,27.775,1323477234,user_group-1,1.545423,,{'Example_Timer': 1.5453119090779137}
107,28.217,1323477235,user_group-2,1.280304,,{'Example_Timer': 1.2801144606228907}
108,28.410,1323477235,user_group-2,1.163751,,{'Example_Timer': 1.1636908689465766}
109,28.616,1323477235,user_group-2,1.962705,,{'Example_Timer': 1.962575155749863}
110,28.779,1323477235,user_group-1,1.004695,,{'Example_Timer': 1.00450221807716}
111,28.817,1323477235,user_group-1,1.802799,,{'Example_Timer': 1.8023445467787402}
112,28.846,1323477236,user_group-1,1.690618,,{'Example_Timer': 1.6905073543821445}
113,29.458,1323477236,user_group-2,1.240757,,{'Example_Timer': 1.2405911628385444}
114,30.293,1323477237,user_group-2,1.883211,,{'Example_Timer': 1.8832015715873993}
115,30.331,1323477237,user_group-1,1.550916,,{'Example_Timer': 1.5506842648893167}
116,30.415,1323477237,user_group-2,1.798690,,{'Example_Timer': 1.7986789916837556}
117,30.782,1323477237,user_group-2,1.323038,,{'Example_Timer': 1.3229834240993037}
118,30.807,1323477237,user_group-1,1.989777,,{'Example_Timer': 1.9896571618478336}
119,30.824,1323477237,user_group-1,1.977825,,{'Example_Timer': 1.9776971202980724}
